timestamp,region,state,latitude,longitude,month,day,hour,day_of_year,temperature,humidity,pressure,wind_speed,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_72h,soil_moisture_surface,soil_moisture_root,rain_occurrence,rainfall_amount
2025-01-22 11:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,11,22,39.1,50.6,1012.8,11.7,0.0,0.0,0.0,9.29,9.29,9.29,31.5,37.9,0,0.0
2025-01-22 12:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,12,22,38.5,37.8,1013.3,11.0,0.0,0.0,0.0,9.29,9.29,9.29,39.0,36.0,0,0.0
2025-01-22 13:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,13,22,37.0,47.9,1012.8,8.1,0.0,0.0,0.0,9.29,9.29,9.29,38.1,39.8,0,0.0
2025-01-22 14:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,14,22,37.4,37.8,1014.2,8.3,0.0,0.0,0.0,9.29,9.29,9.29,34.4,40.1,0,0.0
2025-01-22 15:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,15,22,39.2,27.5,1011.5,8.7,0.0,0.0,0.0,9.29,9.29,9.29,44.2,38.6,0,0.0
2025-01-22 16:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,16,22,41.6,33.0,1012.6,8.2,0.0,0.0,0.0,9.29,9.29,9.29,38.9,35.7,0,0.0
2025-01-22 17:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,17,22,37.5,28.4,1010.8,10.0,0.0,0.0,0.0,0.0,9.29,9.29,32.4,37.0,0,0.0
2025-01-22 18:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,18,22,36.6,32.6,1010.2,9.6,0.0,0.0,0.0,0.0,9.29,9.29,37.5,38.2,0,0.0
2025-01-22 19:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,19,22,35.0,72.4,1016.0,12.1,0.0,0.0,0.0,0.0,9.29,9.29,35.4,40.1,0,0.0
2025-01-22 20:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,20,22,38.0,52.5,1005.9,11.1,0.0,0.0,0.0,0.0,9.29,9.29,32.9,34.4,0,0.0
2025-01-22 21:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,21,22,31.1,56.0,1014.6,11.6,0.0,0.0,0.0,0.0,9.29,9.29,32.0,37.0,0,0.0
2025-01-22 22:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,22,22,30.4,50.3,1010.1,10.6,0.0,0.0,0.0,0.0,9.29,9.29,38.2,37.4,0,0.0
2025-01-22 23:00:00,Nizamabad,Telangana,18.6725,78.0941,1,22,23,22,32.7,70.0,1009.7,9.3,0.0,0.0,0.0,0.0,9.29,9.29,33.4,38.2,0,0.0
2025-01-23 00:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,0,23,28.1,70.4,1012.8,20.2,0.0,0.0,0.0,0.0,9.29,9.29,34.9,35.1,0,0.0
2025-01-23 01:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,1,23,29.6,78.8,1007.5,8.4,0.0,0.0,0.0,0.0,9.29,9.29,32.5,37.8,0,0.0
2025-01-23 02:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,2,23,23.9,80.2,1009.6,19.2,0.0,0.0,0.0,0.0,9.29,9.29,33.0,37.6,1,2.95
2025-01-23 03:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,3,23,25.5,57.6,1009.5,9.5,2.95,2.95,2.95,2.95,12.24,12.24,38.1,38.4,0,0.0
2025-01-23 04:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,4,23,29.9,59.6,1011.3,10.9,0.0,2.95,2.95,2.95,12.24,12.24,39.6,40.7,0,0.0
2025-01-23 05:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,5,23,25.1,58.6,1009.6,8.5,0.0,2.95,2.95,2.95,2.95,12.24,23.3,35.9,0,0.0
2025-01-23 06:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,6,23,27.4,56.1,1016.8,8.3,0.0,0.0,2.95,2.95,2.95,12.24,31.1,38.5,0,0.0
2025-01-23 07:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,7,23,29.6,61.3,1017.4,10.2,0.0,0.0,2.95,2.95,2.95,12.24,28.8,35.1,0,0.0
2025-01-23 08:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,8,23,28.0,50.7,1005.9,13.4,0.0,0.0,2.95,2.95,2.95,12.24,35.2,37.5,0,0.0
2025-01-23 09:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,9,23,31.0,64.5,1013.6,9.3,0.0,0.0,0.0,2.95,2.95,12.24,39.9,35.3,0,0.0
2025-01-23 10:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,10,23,33.8,58.7,1014.6,11.3,0.0,0.0,0.0,2.95,2.95,12.24,30.0,35.8,0,0.0
2025-01-23 11:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,11,23,35.1,41.0,1013.6,9.3,0.0,0.0,0.0,2.95,2.95,12.24,25.9,38.0,0,0.0
2025-01-23 12:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,12,23,39.4,51.0,1010.0,10.0,0.0,0.0,0.0,2.95,2.95,12.24,31.4,37.9,0,0.0
2025-01-23 13:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,13,23,41.0,44.8,1011.3,17.5,0.0,0.0,0.0,2.95,2.95,12.24,30.4,36.3,0,0.0
2025-01-23 14:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,14,23,35.7,29.5,1009.8,15.7,0.0,0.0,0.0,2.95,2.95,12.24,36.9,36.6,0,0.0
2025-01-23 15:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,15,23,38.3,20.0,1010.7,10.9,0.0,0.0,0.0,0.0,2.95,12.24,36.0,33.7,0,0.0
2025-01-23 16:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,16,23,39.5,31.1,1008.4,9.1,0.0,0.0,0.0,0.0,2.95,12.24,33.6,40.8,0,0.0
2025-01-23 17:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,17,23,41.0,29.9,1011.7,8.9,0.0,0.0,0.0,0.0,2.95,12.24,29.3,39.0,0,0.0
2025-01-23 18:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,18,23,38.0,38.7,1007.5,20.3,0.0,0.0,0.0,0.0,2.95,12.24,33.1,38.9,0,0.0
2025-01-23 19:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,19,23,35.7,41.6,1011.4,8.9,0.0,0.0,0.0,0.0,2.95,12.24,31.8,33.3,0,0.0
2025-01-23 20:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,20,23,35.2,45.8,1008.3,14.6,0.0,0.0,0.0,0.0,2.95,12.24,31.8,35.8,0,0.0
2025-01-23 21:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,21,23,33.7,53.7,1012.6,9.8,0.0,0.0,0.0,0.0,2.95,12.24,26.4,36.5,0,0.0
2025-01-23 22:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,22,23,28.1,46.2,1010.0,25.0,0.0,0.0,0.0,0.0,2.95,12.24,34.2,32.5,0,0.0
2025-01-23 23:00:00,Nizamabad,Telangana,18.6725,78.0941,1,23,23,23,29.5,61.9,1012.9,9.8,0.0,0.0,0.0,0.0,2.95,12.24,31.4,39.5,0,0.0
2025-01-24 00:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,0,24,31.4,59.7,1015.2,9.7,0.0,0.0,0.0,0.0,2.95,12.24,30.7,40.9,0,0.0
2025-01-24 01:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,1,24,26.3,67.0,1016.8,12.1,0.0,0.0,0.0,0.0,2.95,12.24,29.2,42.5,0,0.0
2025-01-24 02:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,2,24,26.5,74.1,1004.4,21.0,0.0,0.0,0.0,0.0,2.95,12.24,28.7,34.7,0,0.0
2025-01-24 03:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,3,24,25.4,59.4,1009.5,23.0,0.0,0.0,0.0,0.0,0.0,12.24,29.6,36.4,0,0.0
2025-01-24 04:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,4,24,20.4,65.4,1011.1,12.9,0.0,0.0,0.0,0.0,0.0,12.24,23.4,39.4,0,0.0
2025-01-24 05:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,5,24,26.9,64.8,1013.4,13.6,0.0,0.0,0.0,0.0,0.0,12.24,31.0,35.5,0,0.0
2025-01-24 06:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,6,24,28.5,59.1,1007.0,11.3,0.0,0.0,0.0,0.0,0.0,12.24,25.5,34.7,0,0.0
2025-01-24 07:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,7,24,27.7,65.3,1009.1,13.6,0.0,0.0,0.0,0.0,0.0,12.24,22.5,31.5,0,0.0
2025-01-24 08:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,8,24,27.6,49.6,1012.4,15.9,0.0,0.0,0.0,0.0,0.0,12.24,34.1,39.0,0,0.0
2025-01-24 09:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,9,24,29.8,46.1,1012.3,10.7,0.0,0.0,0.0,0.0,0.0,12.24,26.1,36.1,0,0.0
2025-01-24 10:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,10,24,35.5,40.4,1013.1,11.9,0.0,0.0,0.0,0.0,0.0,12.24,26.5,34.3,0,0.0
2025-01-24 11:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,11,24,39.9,48.6,1013.3,11.1,0.0,0.0,0.0,0.0,0.0,12.24,32.1,36.8,0,0.0
2025-01-24 12:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,12,24,39.7,33.8,1013.0,11.3,0.0,0.0,0.0,0.0,0.0,12.24,34.2,36.5,0,0.0
2025-01-24 13:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,13,24,33.8,37.6,1012.6,16.8,0.0,0.0,0.0,0.0,0.0,12.24,24.1,36.5,0,0.0
2025-01-24 14:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,14,24,39.9,46.4,1012.2,9.8,0.0,0.0,0.0,0.0,0.0,12.24,25.8,35.6,0,0.0
2025-01-24 15:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,15,24,36.3,31.5,1014.0,8.9,0.0,0.0,0.0,0.0,0.0,12.24,26.0,40.2,0,0.0
2025-01-24 16:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,16,24,36.3,40.4,1005.3,10.4,0.0,0.0,0.0,0.0,0.0,12.24,31.5,35.8,0,0.0
2025-01-24 17:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,17,24,36.0,46.1,1016.6,8.9,0.0,0.0,0.0,0.0,0.0,12.24,33.6,40.2,0,0.0
2025-01-24 18:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,18,24,38.0,44.5,1005.4,10.8,0.0,0.0,0.0,0.0,0.0,12.24,25.4,37.5,0,0.0
2025-01-24 19:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,19,24,37.4,40.9,1008.8,17.4,0.0,0.0,0.0,0.0,0.0,12.24,32.9,37.0,0,0.0
2025-01-24 20:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,20,24,33.3,49.8,1011.3,11.8,0.0,0.0,0.0,0.0,0.0,12.24,26.5,35.8,0,0.0
2025-01-24 21:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,21,24,31.8,41.0,1014.0,15.7,0.0,0.0,0.0,0.0,0.0,12.24,29.7,38.6,0,0.0
2025-01-24 22:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,22,24,31.6,49.2,1003.0,8.7,0.0,0.0,0.0,0.0,0.0,12.24,24.9,36.4,0,0.0
2025-01-24 23:00:00,Nizamabad,Telangana,18.6725,78.0941,1,24,23,24,30.4,54.8,1011.9,17.2,0.0,0.0,0.0,0.0,0.0,12.24,28.3,33.8,0,0.0
2025-01-25 00:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,0,25,30.7,78.4,1014.4,11.7,0.0,0.0,0.0,0.0,0.0,12.24,28.3,33.7,0,0.0
2025-01-25 01:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,1,25,23.6,59.9,1015.0,8.1,0.0,0.0,0.0,0.0,0.0,12.24,27.7,37.2,0,0.0
2025-01-25 02:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,2,25,26.3,61.6,1009.9,12.0,0.0,0.0,0.0,0.0,0.0,12.24,29.8,33.9,0,0.0
2025-01-25 03:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,3,25,23.3,60.7,1011.1,20.1,0.0,0.0,0.0,0.0,0.0,12.24,25.7,36.0,0,0.0
2025-01-25 04:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,4,25,26.1,71.3,1010.2,8.3,0.0,0.0,0.0,0.0,0.0,12.24,26.0,38.8,0,0.0
2025-01-25 05:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,5,25,26.2,66.6,1010.8,11.5,0.0,0.0,0.0,0.0,0.0,2.95,27.2,32.2,0,0.0
2025-01-25 06:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,6,25,27.6,70.3,1008.9,17.9,0.0,0.0,0.0,0.0,0.0,2.95,29.9,29.7,0,0.0
2025-01-25 07:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,7,25,27.0,63.7,1009.3,8.0,0.0,0.0,0.0,0.0,0.0,2.95,25.8,35.0,0,0.0
2025-01-25 08:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,8,25,26.7,45.0,1013.3,12.0,0.0,0.0,0.0,0.0,0.0,2.95,27.4,32.8,0,0.0
2025-01-25 09:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,9,25,26.8,44.3,1012.4,10.6,0.0,0.0,0.0,0.0,0.0,2.95,28.2,34.0,0,0.0
2025-01-25 10:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,10,25,33.2,54.9,1013.5,9.7,0.0,0.0,0.0,0.0,0.0,2.95,28.4,25.8,0,0.0
2025-01-25 11:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,11,25,33.9,39.6,1012.6,12.0,0.0,0.0,0.0,0.0,0.0,2.95,23.0,32.3,0,0.0
2025-01-25 12:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,12,25,34.6,45.6,1014.1,8.2,0.0,0.0,0.0,0.0,0.0,2.95,23.6,33.6,0,0.0
2025-01-25 13:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,13,25,40.5,33.4,1014.6,13.6,0.0,0.0,0.0,0.0,0.0,2.95,23.8,35.7,0,0.0
2025-01-25 14:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,14,25,35.6,25.8,1006.8,8.0,0.0,0.0,0.0,0.0,0.0,2.95,31.7,27.8,0,0.0
2025-01-25 15:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,15,25,41.5,29.9,1009.4,9.5,0.0,0.0,0.0,0.0,0.0,2.95,27.4,34.5,0,0.0
2025-01-25 16:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,16,25,41.9,25.8,1011.3,10.8,0.0,0.0,0.0,0.0,0.0,2.95,27.3,35.6,0,0.0
2025-01-25 17:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,17,25,32.3,30.5,1011.9,9.9,0.0,0.0,0.0,0.0,0.0,2.95,27.0,26.4,0,0.0
2025-01-25 18:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,18,25,36.5,38.7,1010.0,9.5,0.0,0.0,0.0,0.0,0.0,2.95,21.9,32.7,0,0.0
2025-01-25 19:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,19,25,34.0,44.6,1014.7,15.1,0.0,0.0,0.0,0.0,0.0,2.95,31.7,33.0,0,0.0
2025-01-25 20:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,20,25,26.3,34.2,1017.9,18.9,0.0,0.0,0.0,0.0,0.0,2.95,27.3,30.7,0,0.0
2025-01-25 21:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,21,25,28.4,49.9,1012.6,16.3,0.0,0.0,0.0,0.0,0.0,2.95,28.1,30.2,0,0.0
2025-01-25 22:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,22,25,32.4,50.6,1012.3,11.0,0.0,0.0,0.0,0.0,0.0,2.95,20.6,33.1,0,0.0
2025-01-25 23:00:00,Nizamabad,Telangana,18.6725,78.0941,1,25,23,25,34.0,54.5,1014.5,16.6,0.0,0.0,0.0,0.0,0.0,2.95,28.2,29.9,0,0.0
2025-01-26 00:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,0,26,30.0,63.7,1006.4,18.1,0.0,0.0,0.0,0.0,0.0,2.95,24.8,30.9,0,0.0
2025-01-26 01:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,1,26,27.6,61.7,1012.1,10.1,0.0,0.0,0.0,0.0,0.0,2.95,21.9,33.5,0,0.0
2025-01-26 02:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,2,26,26.2,77.1,1014.9,9.3,0.0,0.0,0.0,0.0,0.0,2.95,23.0,35.9,0,0.0
2025-01-26 03:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,3,26,30.2,76.3,1010.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,21.2,31.3,0,0.0
2025-01-26 04:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,4,26,31.6,75.7,1008.3,10.6,0.0,0.0,0.0,0.0,0.0,0.0,21.2,30.3,1,1.66
2025-01-26 05:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,5,26,25.3,62.1,1011.4,19.7,1.66,1.66,1.66,1.66,1.66,1.66,27.0,30.2,0,0.0
2025-01-26 06:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,6,26,22.8,56.0,1011.8,11.3,0.0,1.66,1.66,1.66,1.66,1.66,25.7,29.0,0,0.0
2025-01-26 07:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,7,26,23.8,59.6,1009.3,12.4,0.0,1.66,1.66,1.66,1.66,1.66,27.8,34.3,0,0.0
2025-01-26 08:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,8,26,33.8,53.6,1018.3,8.5,0.0,0.0,1.66,1.66,1.66,1.66,31.9,31.1,0,0.0
2025-01-26 09:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,9,26,31.9,45.7,1010.6,8.6,0.0,0.0,1.66,1.66,1.66,1.66,26.4,34.4,0,0.0
2025-01-26 10:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,10,26,34.0,37.1,1008.5,10.5,0.0,0.0,1.66,1.66,1.66,1.66,20.1,30.7,1,8.54
2025-01-26 11:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,11,26,30.5,40.7,1011.7,20.1,8.54,8.54,8.54,10.2,10.2,10.2,35.5,37.6,0,0.0
2025-01-26 12:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,12,26,34.4,34.4,1014.7,9.8,0.0,8.54,8.54,10.2,10.2,10.2,39.8,40.2,0,0.0
2025-01-26 13:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,13,26,36.5,39.2,1012.1,16.4,0.0,8.54,8.54,10.2,10.2,10.2,36.0,39.0,0,0.0
2025-01-26 14:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,14,26,38.3,37.3,1013.5,8.5,0.0,0.0,8.54,10.2,10.2,10.2,40.8,36.2,0,0.0
2025-01-26 15:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,15,26,37.0,39.7,1009.4,11.8,0.0,0.0,8.54,10.2,10.2,10.2,37.6,43.7,0,0.0
2025-01-26 16:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,16,26,35.2,23.8,1016.5,11.7,0.0,0.0,8.54,10.2,10.2,10.2,30.7,37.6,0,0.0
2025-01-26 17:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,17,26,35.2,37.2,1013.7,15.9,0.0,0.0,0.0,8.54,10.2,10.2,36.5,41.5,0,0.0
2025-01-26 18:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,18,26,39.3,32.2,1015.1,8.0,0.0,0.0,0.0,8.54,10.2,10.2,37.1,41.3,0,0.0
2025-01-26 19:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,19,26,35.6,32.5,1013.1,8.8,0.0,0.0,0.0,8.54,10.2,10.2,39.5,36.0,0,0.0
2025-01-26 20:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,20,26,35.1,42.3,1014.5,9.0,0.0,0.0,0.0,8.54,10.2,10.2,41.7,36.7,0,0.0
2025-01-26 21:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,21,26,29.8,57.5,1009.4,20.0,0.0,0.0,0.0,8.54,10.2,10.2,38.9,38.4,0,0.0
2025-01-26 22:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,22,26,23.1,52.1,1010.5,8.7,0.0,0.0,0.0,8.54,10.2,10.2,37.5,37.0,0,0.0
2025-01-26 23:00:00,Nizamabad,Telangana,18.6725,78.0941,1,26,23,26,27.7,70.0,1016.0,8.2,0.0,0.0,0.0,0.0,10.2,10.2,38.2,43.5,0,0.0
2025-01-27 00:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,0,27,25.6,66.6,1016.7,11.1,0.0,0.0,0.0,0.0,10.2,10.2,35.7,38.7,0,0.0
2025-01-27 01:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,1,27,27.7,62.8,1008.6,11.0,0.0,0.0,0.0,0.0,10.2,10.2,31.8,41.4,0,0.0
2025-01-27 02:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,2,27,34.4,75.5,1012.7,15.4,0.0,0.0,0.0,0.0,10.2,10.2,36.3,40.5,1,5.56
2025-01-27 03:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,3,27,27.7,71.1,1010.7,19.9,5.56,5.56,5.56,5.56,15.76,15.76,43.4,44.8,1,2.73
2025-01-27 04:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,4,27,33.0,60.9,1009.9,11.1,2.73,8.29,8.29,8.29,18.49,18.49,41.7,46.7,0,0.0
2025-01-27 05:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,5,27,28.2,78.6,1012.9,18.6,0.0,8.29,8.29,8.29,16.83,18.49,48.0,49.1,1,3.79
2025-01-27 06:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,6,27,26.2,64.5,1015.4,13.2,3.79,6.52,12.08,12.08,20.62,22.28,51.2,47.3,0,0.0
2025-01-27 07:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,7,27,29.9,59.1,1013.4,9.2,0.0,3.79,12.08,12.08,20.62,22.28,44.1,53.7,0,0.0
2025-01-27 08:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,8,27,34.9,48.7,1011.0,18.5,0.0,3.79,12.08,12.08,20.62,22.28,52.3,46.2,0,0.0
2025-01-27 09:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,9,27,36.6,58.3,1013.5,12.4,0.0,0.0,6.52,12.08,20.62,22.28,47.3,51.3,0,0.0
2025-01-27 10:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,10,27,32.1,49.0,1010.9,10.1,0.0,0.0,3.79,12.08,20.62,22.28,45.8,45.9,0,0.0
2025-01-27 11:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,11,27,35.6,45.4,1013.2,12.6,0.0,0.0,3.79,12.08,12.08,22.28,44.6,45.2,0,0.0
2025-01-27 12:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,12,27,32.7,33.7,1016.2,10.1,0.0,0.0,0.0,12.08,12.08,22.28,41.2,46.2,0,0.0
2025-01-27 13:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,13,27,39.3,40.3,1005.8,8.5,0.0,0.0,0.0,12.08,12.08,22.28,47.0,44.8,0,0.0
2025-01-27 14:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,14,27,41.7,39.0,1014.4,13.1,0.0,0.0,0.0,12.08,12.08,22.28,38.8,45.5,1,3.75
2025-01-27 15:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,15,27,38.1,27.3,1007.4,15.0,3.75,3.75,3.75,10.27,15.83,26.03,40.3,45.9,1,1.39
2025-01-27 16:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,16,27,36.1,22.7,1015.7,13.2,1.39,5.14,5.14,8.93,17.22,27.42,46.2,48.1,0,0.0
2025-01-27 17:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,17,27,38.1,38.5,1010.1,9.0,0.0,5.14,5.14,8.93,17.22,27.42,49.4,51.8,0,0.0
2025-01-27 18:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,18,27,37.3,26.3,1008.3,20.6,0.0,1.39,5.14,5.14,17.22,27.42,44.2,50.7,0,0.0
2025-01-27 19:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,19,27,35.2,42.1,1014.1,8.1,0.0,0.0,5.14,5.14,17.22,27.42,43.0,48.9,0,0.0
2025-01-27 20:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,20,27,34.0,42.2,1013.1,9.6,0.0,0.0,5.14,5.14,17.22,27.42,47.7,53.9,0,0.0
2025-01-27 21:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,21,27,31.6,58.5,1009.0,9.2,0.0,0.0,1.39,5.14,17.22,27.42,42.6,47.5,1,0.44
2025-01-27 22:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,22,27,32.9,51.9,1008.2,8.2,0.44,0.44,0.44,5.58,17.66,27.86,48.4,50.1,0,0.0
2025-01-27 23:00:00,Nizamabad,Telangana,18.6725,78.0941,1,27,23,27,30.8,66.8,1011.4,10.1,0.0,0.44,0.44,5.58,17.66,27.86,46.5,49.7,0,0.0
2025-01-28 00:00:00,Nizamabad,Telangana,18.6725,78.0941,1,28,0,28,25.3,59.1,1008.4,11.9,0.0,0.44,0.44,5.58,17.66,27.86,49.0,52.5,0,0.0
2025-01-28 01:00:00,Nizamabad,Telangana,18.6725,78.0941,1,28,1,28,24.3,72.6,1008.8,16.6,0.0,0.0,0.44,5.58,17.66,27.86,43.3,51.1,0,0.0
2025-01-28 02:00:00,Nizamabad,Telangana,18.6725,78.0941,1,28,2,28,25.6,81.8,1012.3,26.3,0.0,0.0,0.44,5.58,17.66,27.86,51.4,50.7,1,10.52
2025-01-28 03:00:00,Nizamabad,Telangana,18.6725,78.0941,1,28,3,28,27.8,60.5,1009.1,14.6,10.52,10.52,10.96,12.35,22.62,38.38,54.1,53.6,0,0.0
2025-01-28 04:00:00,Nizamabad,Telangana,18.6725,78.0941,1,28,4,28,26.6,69.4,1013.3,10.5,0.0,10.52,10.52,10.96,19.89,38.38,54.7,59.3,0,0.0
2025-01-28 05:00:00,Nizamabad,Telangana,18.6725,78.0941,1,28,5,28,25.2,84.8,1016.5,13.1,0.0,10.52,10.52,10.96,19.89,38.38,55.3,56.6,1,8.21
2025-01-28 06:00:00,Nizamabad,Telangana,18.6725,78.0941,1,28,6,28,28.4,63.2,1011.6,15.4,8.21,8.21,18.73,19.17,24.31,46.59,55.0,63.3,1,1.44
2025-01-28 07:00:00,Nizamabad,Telangana,18.6725,78.0941,1,28,7,28,28.2,59.4,1012.4,10.5,1.44,9.65,20.17,20.61,25.75,48.03,62.7,62.4,0,0.0
